date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:39:40	2231/2231	---M--	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2017:09:38%20GMT	http://localhost/nxtech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fnxtech%2Fcontact-us%2F&format=xml	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/oembed/1.0/embedf1bf	(from http://localhost/nxtech/contact-us/)
22:39:47	245182/245182	---M--	200	added ('OK')	image/png	etag:%223bdbe-6088e24178874%22	http://localhost/nxtech/wp-content/uploads/2023/10/MERN-dev.png	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-content/uploads/2023/10/MERN-dev.png	(from http://localhost/nxtech/)
22:40:14	1127964/1127964	---M--	200	added ('OK')	image/jpeg	etag:%2211361c-60a7070a5aa59%22	http://localhost/nxtech/wp-content/uploads/2023/11/jofe-2.jpg	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-content/uploads/2023/11/jofe-2.jpg	(from http://localhost/nxtech/)
22:40:14	3472/3472	---M--	200	added ('OK')	text/css	etag:%22d90-5ff1d39002ac0%22	http://localhost/nxtech/wp-includes/css/dist/block-library/common.min.css?ver=6.4.1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-includes/css/dist/block-library/common.minaec2.css	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:16	902/902	---M--	200	added ('OK')	application/rss+xml	etag:%22ed6d8de5da729373603e6e34e7b49cdb%22	http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/feed/	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/feed/index.html	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:16	8087/8087	---MC-	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2017:10:15%20GMT	http://localhost/nxtech/wp-json/wp/v2/posts/444	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/wp/v2/posts/444.json	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:17	2358/2358	---M--	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2017:10:16%20GMT	http://localhost/nxtech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fnxtech%2F2023%2F11%2F16%2Fthe-indispensable-role-of-a-website-in-boosting-your-business%2F	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/oembed/1.0/embed47d9.json	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2017:10:16%20GMT	http://localhost/nxtech/?p=444	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/indexb284.html	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:19	2508/2508	---M--	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2017:10:18%20GMT	http://localhost/nxtech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fnxtech%2F2023%2F11%2F16%2Fthe-indispensable-role-of-a-website-in-boosting-your-business%2F&format=xml	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/oembed/1.0/embed82df	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:20	2981/2981	---M--	200	added ('OK')	application/javascript	etag:%22ba5-5dc2a2438e980%22	http://localhost/nxtech/wp-includes/js/comment-reply.min.js?ver=6.4.1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-includes/js/comment-reply.minaec2.js	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:21	1748/1748	---M--	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2017:10:19%20GMT	http://localhost/nxtech/wp-json/wp/v2/posts/1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/wp/v2/posts/1.json	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:23	1653/1653	---M--	200	added ('OK')	application/rss+xml	etag:%22ed6d8de5da729373603e6e34e7b49cdb%22	http://localhost/nxtech/2023/10/25/hello-world/feed/	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/2023/10/25/hello-world/feed/index.html	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:23	2111/2111	---M--	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2017:10:21%20GMT	http://localhost/nxtech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fnxtech%2F2023%2F10%2F25%2Fhello-world%2F	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/oembed/1.0/embedccd8.json	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:25	78107/78107	---MC-	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2017:10:19%20GMT	http://localhost/nxtech/category/uncategorized/	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/category/uncategorized/index.html	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
22:40:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2017:10:24%20GMT	http://localhost/nxtech/?p=1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/indexcff1.html	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:25	2261/2261	---M--	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2017:10:24%20GMT	http://localhost/nxtech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fnxtech%2F2023%2F10%2F25%2Fhello-world%2F&format=xml	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/oembed/1.0/embedc30f	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:27	616/616	---M--	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2017:10:25%20GMT	http://localhost/nxtech/wp-json/wp/v2/categories/1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-json/wp/v2/categories/1.json	(from http://localhost/nxtech/category/uncategorized/)
22:40:31	100536/100536	---MC-	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2017:10:25%20GMT	http://localhost/nxtech/2023/10/25/hello-world/?replytocom=1	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/2023/10/25/hello-world/index6809.html	(from http://localhost/nxtech/2023/10/25/hello-world/)
22:40:31	8637/8637	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed6d8de5da729373603e6e34e7b49cdb%22	http://localhost/nxtech/category/uncategorized/feed/	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/category/uncategorized/feed/index.html	(from http://localhost/nxtech/category/uncategorized/)
22:45:49	8017656/8017656	---M--	200	added ('OK')	image/jpeg	etag:%227a56f8-608c1bdef0c46%22	http://localhost/nxtech/wp-content/uploads/2023/10/w5.jpg	F:/Wordpress/nxtechproject/nxtechproject/localhost/nxtech/wp-content/uploads/2023/10/w5.jpg	(from http://localhost/nxtech/2023/11/16/the-indispensable-role-of-a-website-in-boosting-your-business/)
